model_param.diffuser.D,model_param.streampower.k,model_run_id
0.008947368421052631,0.0009289473684210526,5e670937-0aec-4edb-be93-5cced45bc9f5
0.008947368421052631,0.0010263157894736842,c25df56e-8e8a-4200-b067-fbbb2215f2e8
0.008947368421052631,0.0011236842105263158,6e209eec-6400-42d0-9866-1668a8ca774e
0.008947368421052631,0.0012210526315789474,b3fadfa5-7b48-4a09-85fe-936c143dee2e
0.008947368421052631,0.001318421052631579,5b854d81-80ab-40b7-9aaa-9be1b061e3b7
0.008947368421052631,0.0014157894736842105,e5d6c7b1-f496-4729-b81b-bcbee04a3ccc
0.008947368421052631,0.0015131578947368421,9deb0867-5d4a-4414-b90a-b92af00e7750
0.008947368421052631,0.0016105263157894737,cea4a59f-4fac-42ed-984f-05f6309a5e9a
0.008947368421052631,0.0017078947368421053,61634568-3b6f-4d81-bdc1-b4128d9d6136
0.008947368421052631,0.0018052631578947369,b257fd5e-6879-426b-b845-2cab49b89d53
0.008947368421052631,0.0019026315789473685,c158479c-1a8a-47c0-a996-0c81ba918c1d
0.008947368421052631,0.002,34c76e36-5fae-4dab-bce4-1f7446374824
0.009210526315789475,0.00015,2864a08e-fec3-44fa-a08d-7e2d7f52c88f
0.009210526315789475,0.00024736842105263154,749c1e18-6096-4373-a205-1f4a649069f1
0.009210526315789475,0.0003447368421052631,a8a1185d-c18a-4a0b-a324-44c85e20b358
0.009210526315789475,0.0004421052631578947,515f1e1d-91c9-42cc-a041-eee9fcc5c914
0.009210526315789475,0.0005394736842105263,c6e534f8-0545-4765-a0ad-40a5db209cbb
0.009210526315789475,0.0006368421052631579,6541a324-1dfc-4d06-aec5-e9bc46dbb45c
0.009210526315789475,0.0007342105263157895,5145ba9d-54bd-45fd-a1fc-bbff84251187
0.009210526315789475,0.000831578947368421,d9385db4-abbc-42d5-8575-6eb834f9153c
0.009210526315789475,0.0009289473684210526,0b25224a-7ec1-4aef-88f6-3f6d567cb802
0.009210526315789475,0.0010263157894736842,650ac1de-8f6c-43d9-8add-4c7408d1ad5a
0.009210526315789475,0.0011236842105263158,7babdc93-e693-459b-a902-8c226f992010
0.009210526315789475,0.0012210526315789474,7b3d816f-fe42-437e-8409-2261b8c44573
0.009210526315789475,0.001318421052631579,7371f202-ffe6-4959-a34c-32a78ead7bf2
0.009210526315789475,0.0014157894736842105,9a680d28-b555-4881-b682-627a297acb9a
0.009210526315789475,0.0015131578947368421,e2224b01-2a16-423e-a71d-7196aeba76d3
0.009210526315789475,0.0016105263157894737,796a4c6f-cdc6-427a-a72d-fbf217749e20
0.009210526315789475,0.0017078947368421053,56f34423-9663-418f-9e1d-21bc77b44d62
0.009210526315789475,0.0018052631578947369,10ccd553-f6a5-46b8-8462-6a60ee446173
0.009210526315789475,0.0019026315789473685,8662c541-4aab-498a-a6b1-61d2886a0497
0.009210526315789475,0.002,caf322d0-184d-4aae-9384-b0392c82a2fc
0.009473684210526315,0.00015,4f40c7e1-f041-4466-8d67-80178dbd81a7
0.009473684210526315,0.00024736842105263154,d453b68a-7cf7-4234-94fe-cc8d82bc10bb
0.009473684210526315,0.0003447368421052631,a66660ab-4bf2-40ef-aaff-7e4dc3eb75b4
0.009473684210526315,0.0004421052631578947,0f474899-95a3-403f-8950-a9240db9bfe9
0.009473684210526315,0.0005394736842105263,f9122716-722a-4b4b-8619-d761facace2c
0.009473684210526315,0.0006368421052631579,ca1a3e0f-42c1-4d32-8432-98d71a6cc0dd
0.009473684210526315,0.0007342105263157895,25a5c1c8-6d48-4465-998b-019c22b7fc3d
0.009473684210526315,0.000831578947368421,be80d99a-6fe7-4719-bae9-181332527683
0.009473684210526315,0.0009289473684210526,ad51e16a-afd8-45eb-b28e-539f090e5b60
0.009473684210526315,0.0010263157894736842,2bada398-474f-4872-83bd-ae72a0e5e932
0.009473684210526315,0.0011236842105263158,7174ab19-adcd-48fe-b2a3-84217e95db23
0.009473684210526315,0.0012210526315789474,fd90934f-161e-4991-92e5-c89794049d40
0.009473684210526315,0.001318421052631579,6b524f5e-2b64-4180-8598-9f267f8e58ef
0.009473684210526315,0.0014157894736842105,c6546e61-23ab-459e-bf67-ebb9058a7343
0.009473684210526315,0.0015131578947368421,a9738413-855c-4b2c-827b-2e99be132aad
0.009473684210526315,0.0016105263157894737,2ccde67a-e6c6-431d-a99f-c52a487042d0
0.009473684210526315,0.0017078947368421053,1b0a3519-1511-4dad-86d8-f7e5427dfb8e
0.009473684210526315,0.0018052631578947369,1a9d70de-39ac-406a-8aa1-c6e68c6882d2
0.009473684210526315,0.0019026315789473685,a0735790-267d-4c9b-ad8f-ea9c8a1bcf94
0.009473684210526315,0.002,84c1d993-3cb2-4028-92a2-eb395a5668c0
0.009736842105263158,0.00015,90b4a81d-5d9d-4398-9df7-7b43aa7f3b53
0.009736842105263158,0.00024736842105263154,5e252a99-2d4b-4abd-a801-4727eb474845
0.009736842105263158,0.0003447368421052631,1adb1bfd-8841-4fdf-bf58-6f218ceeeba2
0.009736842105263158,0.0004421052631578947,6019a0d3-d04b-4413-99cd-b1eb61e93367
0.009736842105263158,0.0005394736842105263,ebe0de73-49d2-46a9-8ac3-c01078c29488
0.009736842105263158,0.0006368421052631579,08db9087-4a39-4e44-88d6-0f0471cbffb8
0.009736842105263158,0.0007342105263157895,982603b0-3d65-4588-b5a0-d23f51f9bbf3
0.009736842105263158,0.000831578947368421,2c26c89a-7761-4c00-bbc9-0928b664d330
0.009736842105263158,0.0009289473684210526,4f4e7837-9550-4f2e-974a-d3ba944e0fd0
0.009736842105263158,0.0010263157894736842,abd4effb-1e5c-4521-8d19-b05f269b2f5a
0.009736842105263158,0.0011236842105263158,54e01003-ccb6-4d2c-b04f-222003433c5e
0.009736842105263158,0.0012210526315789474,cab9ce02-dd1c-41b2-b564-d553a7221d47
0.009736842105263158,0.001318421052631579,07e63333-ae5a-430e-900a-c3c2b513a29e
0.009736842105263158,0.0014157894736842105,0e54895d-bf13-4fc6-987b-4ac2e26fb2d2
0.009736842105263158,0.0015131578947368421,06c0ca8e-b937-431b-be10-9b09be82afd0
0.009736842105263158,0.0016105263157894737,47e8bef8-5146-4e50-a0c8-300954178400
0.009736842105263158,0.0017078947368421053,6ceb92d1-40fd-4d7f-8ae3-7cb4229c1612
0.009736842105263158,0.0018052631578947369,dc42a722-ac37-432e-9bb7-29668fea5058
0.009736842105263158,0.0019026315789473685,2ffcc6d0-a0f7-418e-8b64-2c14521b096d
0.009736842105263158,0.002,12aa95da-a91e-4ac9-9016-02aa239a4d11
0.01,0.00015,7b97b414-c666-40b4-b4d0-d4b84a8c5405
0.01,0.00024736842105263154,787b7b44-06bb-4a04-8cdf-3e53bc2022e3
0.01,0.0003447368421052631,950ca0d9-5126-451c-aa69-5b0ee6548361
0.01,0.0004421052631578947,d0ad53a8-eadb-4529-9a43-23b1cbe4186f
0.01,0.0005394736842105263,c8a14a1e-7429-448c-822e-aa19cb48fc75
0.01,0.0006368421052631579,3639a8fa-bcf9-407b-8d49-7f5c50003add
0.01,0.0007342105263157895,556892ab-a77d-45fa-ac1b-acc5b48d27f9
0.01,0.000831578947368421,042ae8a9-5f64-4001-acfb-935a6edcb0dc
0.01,0.0009289473684210526,114326c7-51d0-4999-8fc7-e4efdc7ad930
0.01,0.0010263157894736842,c9239465-3298-4c26-bbe5-166802f85d68
0.01,0.0011236842105263158,5e36990c-69b7-4876-8c69-a22c995d0608
0.01,0.0012210526315789474,63eb4f7e-30be-4120-9a92-0a75b01e2aa0
0.01,0.001318421052631579,a3285c75-03a3-48b0-a589-bb0293c6128a
0.01,0.0014157894736842105,e293d0b6-b230-4775-8aa7-326bf99adad8
0.01,0.0015131578947368421,36cbf506-cc63-4242-a575-28cefcd506fa
0.01,0.0016105263157894737,6fc84ce0-dbb4-4bc5-bdbd-6fbba05eb997
0.01,0.0017078947368421053,9ddc9b64-db84-4218-89fc-481e5f0d0a2d
0.01,0.0018052631578947369,0d46a801-bcf1-452d-a21f-cf1dcd64fb03
0.01,0.0019026315789473685,aad278e0-e2bc-4de3-95ea-f1c2f18aa896
0.01,0.002,8430a4bf-5072-4907-8b86-6ab137021ee7
